"quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_partidos","recursos_de_pessoas_físicas","recursos_de_pessoas_juridicas","recursos_proprios","votos","quantidade_despesas","quantidade_fornecedores","media_despesa","sexo"
1,300.92,100.306666666667,300.92,6325.485,4550,28086,5019.35,21,3,1,100.306666666667,1
2,1146.91,573.455,4217.5,422.91,724,28086,5019.35,72,2,2,573.455,1
15,71761,3986.72222222222,4217.5,271,62500,200,8790,2428,38,12,1887.27894736842,2
3,10167.83,2033.566,4347.83,5040,4550,28086,780,232,5,4,2033.566,1
6,45000,2812.5,4217.5,6325.485,9500,28086,35500,3528,40,29,1124.87875,2
3,344613.23,12763.452962963,4217.5,2e+05,4550,144613.23,5019.35,16694,217,35,1598.76718894009,2
1,475,237.5,475,6325.485,4550,28086,5019.35,79,3,1,208.333333333333,1
6,22311.75,1115.5875,12816.97,8024.78,1150,28086,320,1115,30,14,740.109333333333,1
2,480,240,4217.5,6325.485,480,28086,5019.35,121,2,2,240,1
9,64168,3377.26315789474,26368,15000,10800,28086,12000,4059,106,43,605.358490566038,2
5,5699.3,814.185714285714,130,6325.485,5129,28086,440.3,1329,7,6,814.185714285714,2
16,111280.01,5856.84263157895,28300,4000,23077.2,53690,2212.81,13271,94,49,1183.82989361702,2
5,5031.56,718.794285714286,400,1099.56,1500,28086,2032,367,8,7,624.995,2
11,76649.86,2948.07153846154,15039.86,6325.485,2300,59310,5019.35,6275,73,17,1049.99808219178,2
9,1118282.48,65781.3223529412,3282.48,543000,162000,410000,5019.35,277774,886,310,1215.3709255079,2
5,4110,513.75,210,6325.485,300,28086,3600,976,22,9,186.581818181818,2
23,91711.41,2236.86365853659,58711.41,6325.485,25500,5500,2000,14954,63,30,1455.73666666667,2
2,3065.3,613.06,3045,6325.485,4550,28086,20.3,110,5,2,613.06,2
3,25238.9,1941.45384615385,7542,6325.485,3000,28086,14696.9,3409,31,7,814.158064516129,2
5,13754.52,1528.28,4217.5,6325.485,8760.52,28086,4994,711,10,7,1374.452,2
10,814880.18,21444.2152631579,498315.08,30000,50500,235000,1065.1,64691,696,535,1170.80485632184,2
10,323694.73,6887.12191489362,170350.73,1e+05,27344,26000,5019.35,28276,61,11,5248.51016393443,2
7,7645.95,764.595,4645.95,6325.485,700,1000,1300,522,13,8,586.969230769231,2
5,32600,2963.63636363636,15000,6325.485,5100,28086,12500,4171,31,16,1049.62580645161,2
11,1571.15,130.929166666667,4217.5,6325.485,850,721.15,5019.35,285,15,11,104.743333333333,2
7,6722.2,960.314285714286,427.2,4000,2000,295,5019.35,348,7,7,960.314285714286,2
7,32432.5,2948.40909090909,4217.5,1332.5,30600,28086,500,6464,34,5,936.972352941176,2
4,10710,2142,5850,6325.485,4860,28086,5019.35,4003,26,13,411.896153846154,2
12,364582.85,16571.9477272727,7500,333082.85,23100,28086,900,1948,474,179,746.377320675105,1
2,1448,724,4217.5,6325.485,1448,28086,5019.35,1042,2,2,724,1
3,580,193.333333333333,280,6325.485,300,28086,5019.35,733,3,3,193.333333333333,2
6,1813,259,4217.5,6325.485,1762,28086,51,402,11,4,164.818181818182,2
2,83925,13987.5,4217.5,6325.485,4550,75000,8925,2461,52,29,1613.94423076923,2
24,227150,9086,4217.5,6325.485,226600,28086,550,58095,76,40,3007.48868421053,2
4,4077.77,453.085555555556,2677.77,6325.485,1400,28086,5019.35,366,9,4,453.085555555556,2
2,1000,500,4217.5,6325.485,1000,28086,5019.35,10,2,2,500,1
7,184705.7,10261.4277777778,49795,110000,4830,2000,18080.7,8564,125,77,1477.6456,2
5,6585.06,598.641818181818,4217.5,6325.485,2874.76,270,3440.3,1106,14,7,470.361428571429,2
3,7916,1319.33333333333,6716,6325.485,1200,28086,5019.35,999,6,3,1319.33333333333,1
4,7883.4,875.933333333333,6522,6325.485,1300,28086,61.4,2271,11,3,716.672727272727,2
7,36958,4619.75,710,6325.485,29648,28086,6600,3312,21,15,1759.74904761905,2
2,1448,724,4217.5,6325.485,1448,28086,5019.35,287,7,3,1173.28571428571,1
8,19971.5,554.763888888889,17437.5,6325.485,2534,28086,5019.35,6510,36,8,554.763888888889,2
2,5500,2750,4217.5,6325.485,5500,28086,5019.35,72,2,2,2750,1
37,4363338.66,50736.4960465116,7235.74,1070950,102000,3095152.92,88000,148239,5027,3623,867.846990252636,2
2,1448,724,4217.5,6325.485,1448,28086,5019.35,519,2,2,724,2
2,10394.5,2078.9,6183,4211.5,4550,28086,5019.35,257,5,2,2078.9,1
6,6944,992,4217.5,6325.485,4444,500,2000,10286,8,7,867.8,2
25,155760,4450.28571428571,400,76500,43860,12000,23000,18950,80,35,1945.466875,2
3,5874,1958,4200,6325.485,724,28086,950,4534,5,5,1174.8,2
32,311233.82,7410.32904761905,9355,6325.485,157600,125000,19278.82,25535,299,202,1040.91575250836,2
21,74384.64,2324.52,10204.64,6325.485,35350,13240,15590,5806,69,30,1244.01652173913,2
2,110000,36666.6666666667,1e+05,10000,4550,28086,5019.35,7940,32,20,3437.5,2
7,4350,483.333333333333,4217.5,6325.485,3350,28086,1000,5056,6,5,436.4,1
12,785637,34158.1304347826,4217.5,6325.485,6000,474637,305000,31370,175,111,4489.35434285714,2
4,10326.89,1147.43222222222,9916.89,6325.485,100,28086,310,377,10,5,1032.689,1
3,5500,1375,4800,500,200,28086,5019.35,318,4,3,1375,1
2,2002,1001,4217.5,6325.485,2002,28086,5019.35,185,2,2,1001,1
2,1500,750,4217.5,6325.485,1500,28086,5019.35,5,2,2,750,1
8,79211.9,4400.66111111111,30711.9,6325.485,15500,28086,33000,131236,92,13,860.835869565217,2
1,205.13,205.13,4217.5,205.13,4550,28086,5019.35,194,1,1,205.13,2
5,57014,5183.09090909091,34014,5000,3000,15000,5019.35,2652,110,52,509.225636363636,2
20,2906351.65,70886.6256097561,4217.5,1940000,71351.65,895000,5019.35,81503,767,294,3789.12234680574,2
2,9287.5,1031.94444444444,8087.5,6325.485,4550,28086,1200,428,9,2,1031.94444444444,1
4,4068,678,4217.5,6325.485,1448,2620,5019.35,767,9,6,451.8,2
1,1250,416.666666666667,4217.5,1250,4550,28086,5019.35,595,3,1,416.666666666667,2
5,1196.4,239.28,128,6325.485,1050,28086,18.4,449,5,5,239.28,2
5,74401.6,12400.2666666667,4217.5,49981.6,13420,28086,11000,856,28,21,2657.2,2
7,1105011.76,78929.4114285714,557.51,750000,4550,353454.25,1000,37106,128,17,8629.12125,2
1,1020.36,170.06,4217.5,1020.36,4550,28086,5019.35,118,6,1,170.06,2
2,700,350,4217.5,6325.485,700,28086,5019.35,61,2,2,350,1
152,808072,2855.37809187279,2e+05,453200,123572,3000,28300,45824,359,59,2250.65974930362,2
70,232500.2,2735.29647058824,38404.2,6325.485,52146,28086,141950,137939,226,102,1028.40420353982,2
1,450,450,4217.5,6325.485,450,28086,5019.35,57,1,1,450,2
3,5127.2,1281.8,4217.5,4277.2,4550,28086,850,1439,4,3,1276.8,2
6,4628,420.727272727273,4217.5,6325.485,200,4428,5019.35,4222,14,8,330.571428571429,1
3,3716.75,530.964285714286,4217.5,2392.75,724,28086,600,325,11,4,337.886363636364,2
7,49530,4502.72727272727,4217.5,6325.485,12830,36200,500,65624,36,12,1375.60166666667,2
4,11010,2752.5,4217.5,6325.485,10000,28086,1010,3653,5,5,2200.6,2
1,150,75,150,6325.485,4550,28086,5019.35,3,2,1,75,1
12,33431.5,2387.96428571429,4363.5,20000,8998,28086,5019.35,3903,42,32,791.982380952381,2
2,1954.82,390.964,1154.82,6325.485,800,28086,5019.35,1199,5,2,390.964,2
2,17665.61,1104.100625,4217.5,14732.91,4550,28086,2932.7,607,23,5,768.07,2
3,110970,18495,1000,108400,1570,28086,5019.35,2583,25,13,4438.8,1
5,13267.2,1895.31428571429,1267.2,4000,1000,28086,7000,949,18,12,737.066666666667,2
27,117211.39,3348.89685714286,4217.5,40000,54811.39,13500,8900,17815,102,43,1149.1312745098,2
1,1729.01,576.336666666667,4217.5,1729.01,4550,28086,5019.35,207,3,1,576.336666666667,2
1,200,200,4217.5,6325.485,200,28086,5019.35,175,1,1,200,1
2,280.7,140.35,4217.5,6325.485,280.7,28086,5019.35,1438,5,2,56.14,2
4,1376.46,275.292,180,896.46,300,28086,5019.35,322,5,4,275.292,2
6,32114.04,2919.45818181818,4217.5,6254.04,2000,16030,7830,199,17,9,1886.22470588235,2
2,6273.15,1045.525,1070,5203.15,4550,28086,5019.35,489,6,2,1045.525,1
3,3700,740,4217.5,6325.485,1200,28086,2500,1198,6,5,594.65,2
2,22865,1429.0625,19865,6325.485,4550,28086,3000,1471,16,2,1429.0625,2
26,898718.6,20900.4325581395,9140,389958.6,56500,346030,97090,59977,433,107,2073.7062817552,2
3,6748.55,749.838888888889,2672.25,4076.3,4550,28086,5019.35,814,9,3,749.838888888889,2
1,250,250,4217.5,6325.485,250,28086,5019.35,82,1,1,250,1
2,1448,724,4217.5,6325.485,1448,28086,5019.35,2189,2,2,724,2
32,119782.7,1687.08028169014,45317.9,6325.485,65317.05,28086,9147.75,11813,134,45,893.896567164179,1
8,107706.32,10770.632,4217.5,70000,3150,30056.32,4500,18770,51,25,2111.56745098039,1
68,425488.28,4052.26933333333,172210.56,50000,56400,125000,21877.72,21959,173,45,2459.46976878613,2
2,1442,480.666666666667,42,1400,4550,28086,5019.35,103,3,2,480.666666666667,1
6,55350,6150,4217.5,6325.485,15000,3600,36750,9192,25,12,2214,2
8,9890,899.090909090909,1700,925,7165,28086,100,1911,14,9,635,2
5,68058.99,6187.18090909091,66128.99,6325.485,1930,28086,5019.35,2622,43,17,1582.76720930233,2
3,1238.54,82.5693333333333,672.95,565.59,4550,28086,5019.35,29,15,3,82.5693333333333,1
40,25225.22,467.133703703704,2499.5,6325.485,11160,1300,10265.72,1851,45,24,560.560444444444,2
4,13018.5,1183.5,3500,4018.5,4550,5500,5019.35,263,11,4,1183.5,2
37,227278,4940.82608695652,4217.5,7500,120458,52500,46820,15730,373,101,609.324396782842,2
2,5928.8,658.755555555556,4217.5,5928.8,4550,28086,5019.35,1222,9,2,658.755555555556,2
3,4604,511.555555555556,3880,6325.485,724,28086,5019.35,511,9,3,511.555555555556,1
13,12600,900,4217.5,6325.485,3750,7850,1000,2558,12,7,1049.99583333333,2
10,87485.69,4165.98523809524,6479.34,10000,25186.35,2500,43320,9363,65,32,1345.89661538462,2
1,908,100.888888888889,908,6325.485,4550,28086,5019.35,1442,9,1,100.888888888889,1
4,14346.86,1594.09555555556,5300,6325.485,1000,1500,6546.86,576,17,9,843.932941176471,1
21,93219.89,2589.44138888889,4217.5,52519.89,6500,25500,8700,6998,89,32,1047.41449438202,2
1,11651.5,896.269230769231,11651.5,6325.485,4550,28086,5019.35,718,13,1,896.269230769231,2
6,51275.74,3016.22,4217.5,3046.1,20000,16729.64,11500,2389,32,15,1602.366875,2
6,12800,1163.63636363636,4217.5,6325.485,8800,28086,4000,2692,18,3,711.111111111111,1
9,25300,2530,4217.5,5000,15300,28086,5000,2957,17,6,1434.67235294118,2
2,8110,2027.5,4217.5,1110,4550,28086,7000,176,11,7,735.272727272727,1
5,11888.5,660.472222222222,8188.5,6325.485,700,28086,3000,1948,21,6,563.328571428571,2
27,241222.25,4551.36320754717,33822.25,105000,21900,50000,30500,12141,102,50,2364.02176470588,2
1,5583.8,1395.95,5583.8,6325.485,4550,28086,5019.35,531,15,10,372.253333333333,2
3,14697.47,4899.15666666667,4217.5,6325.485,4550,14697.47,5019.35,581,3,3,4899.15666666667,2
90,180746.65,1789.57079207921,4217.5,6325.485,138511.65,28086,31175,195964,62,20,2907.14290322581,2
4,2415,402.5,1715,6325.485,700,28086,5019.35,421,6,4,402.5,1
3,3179.34,317.934,2879.34,6325.485,4550,28086,300,562,18,6,225.313333333333,2
4,4383.89,487.098888888889,3733.89,6325.485,100,250,300,337,9,4,487.098888888889,1
3,1580,526.666666666667,4217.5,80,1500,28086,5019.35,15,3,3,526.666666666667,1
7,6890,689,1125,6325.485,5700,65,5019.35,2398,15,10,459.333333333333,1
7,837798,119685.428571429,465,703083,18250,1e+05,16000,35282,121,64,6923.7105785124,2
3,3487.9,697.58,4217.5,6325.485,1448,28086,2039.9,2147,7,5,498.271428571429,2
6,12480,1248,5380,6325.485,3250,28086,3850,747,22,12,567.272727272727,1
40,121856.63,2538.67979166667,3733.33,6325.485,58300,54492,5331.3,16208,77,44,1582.33805194805,2
9,2865772.16,130262.370909091,54609,2748463.16,12700,50000,5019.35,120060,1730,956,1655.06534104046,2
2,4900,700,2500,2400,4550,28086,5019.35,19,7,2,700,1
2,1300,650,4217.5,6325.485,1300,28086,5019.35,442,2,2,650,2
2,2860,715,4217.5,6325.485,4550,200,2660,1147,5,4,560.6,2
2,1659.62,553.206666666667,1659.62,6325.485,4550,28086,5019.35,968,3,2,553.206666666667,2
15,122840,4549.62962962963,40000,6325.485,50500,2000,30340,10464,48,25,2556.86458333333,2
4,5643.41,564.341,425.6,2343.75,500,28086,2374.06,272,17,8,331.965294117647,1
4,6298,899.714285714286,40,1058,4550,28086,5200,3308,11,8,572.545454545455,2
2,100,50,4217.5,6325.485,100,28086,5019.35,1917,2,2,50,2
10,4246008.71,65323.2109230769,201176.77,3973000,25000,28086,46534.28,109708,3723,1629,1139.88445071179,2
1,9225,3075,4217.5,9225,4550,28086,5019.35,447,33,10,281.124848484848,2
43,650692.52,11415.658245614,42780,6325.485,114667.4,471197.96,22047.16,50928,346,252,1880.61421965318,2
2,1300,650,4217.5,6325.485,1300,28086,5019.35,458,2,2,650,2
3,837.5,209.375,4217.5,387.5,450,28086,5019.35,390,4,3,209.375,1
2,2000,1000,4217.5,6325.485,2000,28086,5019.35,671,2,2,1000,1
1,4000,4000,4217.5,6325.485,4000,28086,5019.35,3162,4,1,1000,2
19,290591.66,7647.14894736842,108497.66,6325.485,21430,20000,140664,122995,298,115,974.799899328859,2
3,1020,340,4217.5,6325.485,400,28086,620,75,3,3,340,2
6,11810.95,621.628947368421,4217.5,6325.485,4910,28086,6900.95,1134,28,12,421.819642857143,2
1,50,50,50,6325.485,4550,28086,5019.35,38,1,1,50,1
4,6287.5,785.9375,5987.5,6325.485,300,28086,5019.35,2169,8,4,785.9375,2
4,3544,196.888888888889,2894,6325.485,650,28086,5019.35,790,18,4,196.888888888889,1
4,39847.1,2343.94705882353,4217.5,23487.1,4550,7860,8500,1227,59,19,947.138474576271,2
3,300,100,4217.5,6325.485,300,28086,5019.35,747,3,3,100,1
3,1928,482,428,6325.485,1500,28086,5019.35,41,4,3,482,1
3,845,281.666666666667,4217.5,145,700,28086,5019.35,693,3,3,281.666666666667,2
4,38171.05,6361.84166666667,671.05,35000,1000,28086,1500,2596,46,19,829.805434782609,2
1,50,50,50,6325.485,4550,28086,5019.35,134,1,1,50,1
2,1300,650,4217.5,6325.485,1300,28086,5019.35,7,2,2,650,1
5,101583.52,6348.97,4217.5,87393.52,8745,28086,5445,2763,57,31,1782.16701754386,2
3,2430,486,2200,6325.485,230,28086,5019.35,1673,5,3,486,2
1,2640,880,2640,6325.485,4550,28086,5019.35,1371,3,1,880,2
3,16329.27,1360.7725,12607.77,2981.5,4550,28086,740,1152,12,3,1360.7725,2
50,4829300.87,7384.25209480122,12625.55,3986455.68,80000,749856,5019.35,90641,1160,333,4162.40456034483,2
3,695,231.666666666667,4217.5,6325.485,200,495,5019.35,606,3,3,231.666666666667,2
4,47174,3628.76923076923,31450,15000,724,28086,5019.35,7312,30,19,1572.46666666667,2
2,480,240,4217.5,6325.485,480,28086,5019.35,87,2,2,240,1
8,139950,6997.5,81450,30000,12500,28086,16000,7752,390,143,358.050769230769,2
4,13110,1456.66666666667,4217.5,4960,1000,28086,7150,1589,10,8,1311,2
4,2578.58,515.716,4217.5,1578.58,1000,28086,5019.35,2283,5,4,515.716,2
7,54725,4975,1225,20000,9000,20000,4500,8362,18,11,3040.01111111111,2
3,300,100,4217.5,6325.485,300,28086,5019.35,361,3,3,100,2
64,167113,1943.17441860465,7145,6325.485,139658,10000,10310,17037,153,77,1092.24183006536,2
20,533848.22,12415.0748837209,39263.22,4000,7500,483085,5019.35,12003,394,282,1354.54591370558,2
1,1510,377.5,4217.5,6325.485,4550,28086,1510,244,10,2,148.076,1
22,29217.33,973.911,2633.33,6325.485,22584,4000,5019.35,3831,40,26,730.43325,2
2,550,275,4217.5,6325.485,550,28086,5019.35,50,2,2,275,1
7,61316.49,3227.18368421053,2915.72,6325.485,17585.81,39699.96,1115,3880,58,46,1057.18086206897,2
9,74588.66,4972.57733333333,429,896.46,69263.2,4000,5019.35,5305,70,38,1065.55228571429,2
17,431018.82,20524.7057142857,4217.5,195000,45716,107250,83052.82,94056,192,56,2244.77765625,2
1,202.5,202.5,202.5,6325.485,4550,28086,5019.35,306,1,1,202.5,1
1,112450,12494.4444444444,112450,6325.485,4550,28086,5019.35,35054,29,10,3872.4524137931,2
2,42321,4232.1,12810,6325.485,4550,28086,29511,3657,40,8,715.198,2
1,232,232,232,6325.485,4550,28086,5019.35,437,1,1,232,2
2,5928.8,658.755555555556,4217.5,5928.8,4550,28086,5019.35,1248,9,2,658.755555555556,2
5,9858.62,657.241333333333,8476.62,6325.485,1082,28086,300,826,15,6,657.241333333333,1
24,144334.5,3207.43333333333,2400,4687.5,79903.2,47343.8,10000,6461,78,37,1850.01153846154,2
43,554600,11800,4217.5,240000,207700,28086,106900,105243,95,51,5837.39894736842,2
5,18950,2707.14285714286,1350,6325.485,13000,28086,4600,526,13,9,1457.69230769231,1
8,12045,1095,295,2700,9050,28086,5019.35,2330,13,9,924.107692307692,2
2,5823.75,1164.75,5683.75,6325.485,4550,28086,140,479,6,3,970.625,2
1,33484.5,3720.5,4217.5,33484.5,4550,28086,5019.35,114,19,8,1762.28947368421,2
8,171604.19,5047.18205882353,146658.94,6325.485,2000,22945.25,5019.35,3795,124,37,1872.87072580645,1
4,74425.05,4961.67,72832.6,6325.485,1572.45,28086,20,636,18,10,4133.525,1
1,1.7,1.7,4217.5,6325.485,4550,28086,1.7,86,1,1,1.7,1
1,397.5,132.5,4217.5,397.5,4550,28086,5019.35,10,3,1,132.5,1
3,19093.54,1468.73384615385,9817.44,9276.1,4550,28086,5019.35,1262,17,7,1123.14941176471,1
2,32936.73,2058.545625,4217.5,6325.485,4550,32936.73,5019.35,741,48,27,686.181875,1
1,312.5,78.125,312.5,6325.485,4550,28086,5019.35,539,4,1,78.125,1
2,1000,500,4217.5,6325.485,1000,28086,5019.35,204,2,2,500,1
10,17000,1416.66666666667,4217.5,6325.485,17000,28086,5019.35,12914,21,13,805.595238095238,2
1,1448,724,4217.5,1448,4550,28086,5019.35,49,2,1,724,1
3,18855,2095,6555,10300,2000,28086,5019.35,2430,8,4,1108.025,1
93,130297.59,1113.65461538462,53776.28,6325.485,71293.98,1800,3427.33,80643,127,96,1025.96527559055,2
8,79850,7259.09090909091,1500,49980,13320,15050,5019.35,7278,42,15,2126.36904761905,2
2,1096.26,274.065,1096.26,6325.485,4550,28086,5019.35,188,6,4,182.643333333333,1
53,155253,2504.08064516129,4217.5,6325.485,128311,6942,20000,35952,147,68,1056.04782312925,2
12,46923.23,853.149636363636,17615.33,6325.485,6744,770,21793.9,9586,75,22,625.643066666667,2
5,17389.27,1337.63615384615,12607.77,2981.5,800,28086,1000,1524,15,5,1159.28466666667,2
3,1650,550,4217.5,6325.485,1500,28086,150,51,4,4,412.1,1
6,34410.44,2294.02933333333,31165,6325.485,450,28086,2795.44,4158,28,12,1228.94428571429,2
5,140000,20000,4217.5,6325.485,22000,80000,38000,18031,58,31,2409.30068965517,2
1,1578.09,315.618,1578.09,6325.485,4550,28086,5019.35,63,5,1,315.618,1
1,1965,982.5,1965,6325.485,4550,28086,5019.35,625,2,1,982.5,2
2,22120.64,11060.32,4217.5,6325.485,22120.64,28086,5019.35,550,2,2,11060.32,1
4,2991.26,498.543333333333,991.26,6325.485,2000,28086,5019.35,1645,6,4,498.543333333333,2
2,859.92,85.992,4217.5,819.92,40,28086,5019.35,24,16,5,53.464375,1
26,131008.51,3743.10028571429,4617.4,2375,113400,28086,10616.11,13184,107,68,1224.37859813084,2
2,1000,500,4217.5,6325.485,1000,28086,5019.35,32,2,2,500,1
1,925,462.5,4217.5,925,4550,28086,5019.35,238,2,1,462.5,1
4,22534.88,5633.72,4217.5,6325.485,22516.48,28086,18.4,168,4,4,5633.72,1
11,525800,40446.1538461538,800,343000,31000,150000,1000,53284,132,32,3983.33325757576,2
3,36658.5,3665.85,4940.5,15000,4550,28086,16718,6168,55,36,666.280363636364,2
1,840,840,4217.5,840,4550,28086,5019.35,1319,1,1,840,2
9,38050,3805,4217.5,10000,8550,14500,5000,1620,47,33,809.574468085106,2
28,262649,3411.02597402597,32866.49,896.46,86557.76,111328.29,31000,81181,333,62,788.735675675676,1
3,8135,2711.66666666667,5000,6325.485,3135,28086,5019.35,2653,3,3,2711.66666666667,2
6,2854345.51,135921.214761905,2400,1875,9000,2841070.51,5019.35,117671,766,298,3726.29962140992,2
1,342.5,68.5,342.5,6325.485,4550,28086,5019.35,472,5,1,68.5,1
14,20648.33,1214.60764705882,1298.33,6325.485,11350,3000,5000,6097,26,23,794.166538461538,2
4,17717.5,4429.375,15000,1217.5,4550,28086,1500,3487,20,10,885.875,2
53,776009.15,8083.42864583333,18226.17,130400,255279.65,364803.33,7300,179073,494,171,1509.77668016194,2
26,891364.31,18570.0897916667,35629.31,469000,20500,366235,5019.35,179886,205,44,4346.68517073171,2
1,4000,4000,4217.5,4000,4550,28086,5019.35,358,1,1,4000,2
12,222730,13101.7647058824,75000,6325.485,64630,56500,26600,97057,50,23,4454.3192,2
1,300,150,300,6325.485,4550,28086,5019.35,151,2,1,150,2
1,6059.46,2019.82,6059.46,6325.485,4550,28086,5019.35,175,3,1,2019.82,2
5,14792.5,1643.61111111111,11492.5,6325.485,2500,28086,800,1173,14,8,1045.69285714286,2
17,443475.55,1300.51480938416,91849,338376.55,13250,28086,5019.35,148163,383,39,1091.24428198433,2
2,1448,724,4217.5,6325.485,1448,28086,5019.35,512,2,2,724,1
11,54947.5,1194.51086956522,27247.5,6325.485,10400,28086,17300,2955,64,14,856.57203125,2
7,83004.5,4611.36111111111,5265.5,6325.485,4939,2500,70300,7196,136,92,609.620294117647,2
1,733,91.625,733,6325.485,4550,28086,5019.35,762,8,1,91.625,1
2,21451,2145.1,21450,6325.485,1,28086,5019.35,1514,32,14,670.34375,1
20,1122939.57,26736.6564285714,206896.73,6325.485,81242.84,814800,20000,117955,1159,520,966.127713546161,2
2,2162.5,432.5,1762.5,400,4550,28086,5019.35,1490,5,2,432.5,1
10,18182,1069.52941176471,3112,10000,4770,28086,300,468,32,18,561.538125,1
16,64804.07,1963.7596969697,9322.9,6325.485,19911,1500,34070.17,10643,40,12,1620.10175,2
10,114126.68,8778.97538461539,100870,6325.485,11630,1626.68,5019.35,14976,45,16,2532.59111111111,1
3,5974.25,995.708333333333,905,5069.25,4550,28086,5019.35,2172,6,3,995.708333333333,2
1,1400,700,4217.5,1400,4550,28086,5019.35,795,2,1,700,2
1,1200,600,4217.5,6325.485,4550,28086,1200,709,1,1,1200,2
4,5145,857.5,4665,6325.485,480,28086,5019.35,333,6,4,857.5,2
2,1948,649.333333333333,4217.5,6325.485,724,28086,1224,3668,4,3,487,2
1,600,300,4217.5,600,4550,28086,5019.35,86,2,1,300,1
2,1352.5,338.125,952.5,400,4550,28086,5019.35,381,4,2,338.125,2
10,72543.5,5181.67857142857,1863.5,20000,8800,21380,20500,2904,38,20,1855.57263157895,2
27,963839.69,28348.2261764706,4217.5,503083,61300,389201.06,10255.63,67885,96,50,10039.9967708333,2
9,58270,3427.64705882353,40650,6325.485,13620,28086,4000,13533,100,52,582.6999,2
14,13723.76,596.685217391304,4339.86,6325.485,8163.9,28086,1220,2171,30,16,457.458666666667,1
2,2000,1000,4217.5,6325.485,2000,28086,5019.35,359,2,2,1000,1
5,31000,3875,4217.5,6325.485,26000,5000,5019.35,1862,47,28,659.56085106383,2
37,1173885.49,6987.41363095238,108535.5,6325.485,54850,999999.99,10500,68531,330,69,3656.16836363636,1
30,409150,9979.26829268293,80000,180250,88900,50000,10000,233762,131,95,3122.7179389313,2
1,6951.84,695.184,6951.84,6325.485,4550,28086,5019.35,3736,10,1,695.184,2
17,2129101.15,41747.081372549,1201601.15,370000,32500,465000,60000,41527,499,264,4261.04220440882,2
6,4624.75,462.475,4217.5,2000,1940,28086,684.75,844,15,7,308.316666666667,1
